	english	sinhala	Similarity score	Alignment score
607	"Enter the environment variable, e. g. NO_PROXY, used to store the addresses of sites for which the proxy server should not be used. Alternatively, you can click on the ""Auto Detect"" button to attempt an automatic discovery of this variable."	"පාරිසරික විචල්‍ය මෙහි ඇතුළත් කරන්න, උදා. NO_ PROXY, ප්‍රොක්සි නොයෙදිය යුතු අඩවි වල ලිපින ගබඩා කිරීමට යොදාගනී. ඊට අමතරව, ඔබට"" ස්වයංක්‍රීයව හඳුනාගන්න ""බොත්තම මගින් මෙම විචල්‍යය ස්වයංක්‍රීයව සොයාගත හැක."	0.49871479008652386	0.373797
609	URL Expressions to Filter	පෙරහන සඳහා URL ප්‍රකාශන	0.4986843686492648	0.677885
611	File extension	ගොනු දිගුවComment	0.4985661935643293	0.305556
612	List all web browser bookmarks	ගැළපෙන වෙබ් ගවේශක පොත් සලකුණු සොයමින්: q:. list of all konqueror bookmarks	0.49856335017830133	0.530968
613	Use system bell whenever a modifier gets latched, locked or unlocked	වෙනස්කිරීම අගුළු දැමූ විට හා අගුළ ලිහිල් කල සැමවිටම පද්ධති සීනුව භාවිත කරන්න	0.49854270290234126	0.365236
614	Quartz window decorations with extra-small title bar.	ඉතා කුඩා මාතෘකා තීරුවක් සහිත Quartz කවුළු සැරසිලි	0.49851562245748937	0.623333
615	Basic Power Management Operations	මූලික බල පරිපාලන ක්‍රියාකාරකම්Name	0.4984955241889111	0.82605
616	Close Other Tabs Confirmation	අනෙකුත් ටැබ වැසීම ස්ථිරයි	0.49843899806728587	0.452564
618	Highlighting for LaTeX	LaTeX සඳහා උපුටීම	0.49833772506099194	1.0
619	Remove Duplicates	සේවා තොරතුරු (සක්‍රීය සේවා නැත)	0.49833437165943906	0.319444
620	Get system and desktop environment information	පද්ධති හා වැඩතල තොරතුරු ලබාගන්න	0.49829543801024556	0.704787
621	Wallpaper Actions	[වෙනත් ක්‍රියා]	0.49829150189179927	0.440972
622	& Single-click to open files and folders	ගොනු හා බහාළුම් විවෘත කිරීමට තනි ක්ලිකය (S)	0.49816701308009215	0.546009
623	Separate clipboard and selection	ක්ලිප් පුවරුව හා තෝරාගැනීම් වෙන් කරන්න	0.49815957181272097	0.632867
624	New backend	නව පසු ඉමක්	0.498054972384125	0.5
626	Key Bindings	යතුරු සංකලනය	0.4979450693062972	1.0
627	& Use KMail as preferred email client	නිර්දේශිත තැපැල් සහායක ලෙස KMail භාවිත කරන්න (U)	0.4979071437846869	0.487648
629	Select preferred email client:	නිර්දේශිත තැපැල් සහායක තෝරන්න:	0.4978624606083031	0.580645
630	Unknown Battery	නොදන්නා බැටරියක්	0.497850242536515	0.514706
631	Virtual desktop fifteen is selected	පහලොස් වැනි අතත්‍ය වැඩතලය තෝරාගැණිනිName	0.49781893807812594	0.307927
632	Discard timer system error	ඉවතදමන වේලා පද්ධති දෝශයක්	0.497777909738943	0.792735
633	Exclude range:	පරාසයෙන් පිටත (x):	0.49776259233476594	0.868421
634	Default character encoding:	පෙරනිමි අක්‍ෂර සංකේතාංඛනය:	0.4977559201361146	0.400794
635	Virtual desktop two is selected	දෙවැනි අතත්‍ය වැඩතලය තෝරාගැණිනිName	0.4976389301737072	0.571181
636	Disable & system configuration startup check	පද්ධති සැකසුම් ආරම්භක පිරික්සුම අක්‍රීය කරන්න (s)	0.49750057367782574	0.394444
637	Index Files on Removable Media	ඉවත්කල හැකි මාධ්‍ය වල සූචි ගොනු	0.49749094573780894	0.476815
638	Virtual desktop twelve is selected	දොලොස්වැනි අතත්‍ය වැඩතලය තෝරාගැණිනිName	0.4974832189909648	0.517857
639	XML Data from NOAA's National Weather Service	NOAA හී ජාතික කාලගුණ සේවාව වෙතින් XML දත්තName	0.4974171929679869	0.839269
640	Image formats	පිංතූර සංයුති	0.4974076900689397	0.535714
641	CJK Unified Ideographs	CJK අනුමත චිත්‍රක ලිපි	0.4973925704616704	0.586957
642	The default image file	පෙරනිමි පිංතූර ගොනුව	0.49737868522061035	0.592133
643	Add a new pattern for the selected file type.	තෝරාගත් ගොනු වර්ගයට නව රටාවක් එක් කරන්න.	0.49733704007667257	0.553552
644	Installed wallpaper plugins:	ස්ථාපිත පසුබිම්තිර ප්ලගින:	0.4973303110746201	0.623883
645	Interrupts for 16-bit cards	16- බිටු කාඩ්පත් සඳහා බාධාකිරීම්	0.4971837417979259	0.756494
646	Use information specified here to login into proxy servers as needed.	ඇවැසි විට මෙහි නිවේශිත තොරතුරු ප්‍රොක්සි සංග්‍රහක වලට පිවිසීමට භාවිත කරන්න.	0.4971735690924106	0.426504
647	Make windows translucent under different conditions	වෙනස් තත්ව යටතේ කවුළු පාරභාසක කරන්නName	0.4971633388704504	0.506731
648	Weather data from multiple online sources	විවිධ මාර්‍ගගත මූල වලින් කාලගුණ දත්තName_BAR_plasma runner	0.4971194545360049	0.70117
649	Show file in embedded viewer	ගොණුව තිළැලි දර්ශකයේ පෙන්වන්න	0.49710091281303903	0.762069
650	Show shortcuts for all possible desktops	හැකි සියළුම වැඩතල සඳහා කෙටිමං පෙන්වන්නNAME OF TRANSLATORS	0.49706783701549284	0.414214
651	Time displayed in a digital format	අංකිත ආකාරයට වේලාව දැක්වේName	0.49703447391220834	0.497619
652	Delete playlist layout	වාදන ලැයිස්තු නාමය:	0.49697845210903324	0.579348
653	Telephonebook Search Provider	දුරකථන පොත් සෙවුම් සැපයුම් කරුQuery	0.49696314582251944	0.591667
654	Original installer code	මූලික ස්ථාපක කේත	0.49688131135189906	0.585784
655	Regular expression to match:	ගැලපීම සඳහා සාමාන්‍ය ප්‍රකාශන:	0.4968658113211859	0.565072
656	Device Actions	මෙවලම් ක්‍රියාComment	0.4966726755083073	0.607576
657	HD DVD Rewritable	නැවත ලිවිය හැකි HD DVD	0.4966581328189932	0.782609
658	Apply settings on KDE startup	KDE ආරම්භයට සැකසුම් ඇතුළත් කරන්න	0.4966462973097805	0.398485
659	Install Oxygen wallpapers	ඔක්සිජන් බිත්ති සැරසුම් ස්ථාපනය කරන්නtooltip for checkbox	0.4966436512186192	0.518568
660	& Show close button on tabs	ටැබ මත වැසීමේ බොත්තම පෙන්වන්න (S)	0.4966343456180766	0.413866
661	Mass storage controller	අධි ගබඩා පාලකය	0.4966140036121942	1.0
662	Configure settings specifically for a window	එක් කවුළුවකට විශේෂයෙන් සැකසුම් සාදන්නName	0.4966021649015602	0.700794
663	This button displays the icon associated with the selected file type. Click on it to choose a different icon.	මෙම බොත්තම තෝරාගත් ගොනුවට අදාල අයිකනය පෙන්වයි. වෙනස් අයිකනයක් තෝරාගැනීමට එය මත ක්ලික් කරන්න.	0.4965757799363928	0.615152
664	Reduces Konqueror startup time	Konqueror ආරම්භක කාලය අඩු කරයිName	0.4965753027063329	0.456221
665	Configure the CGI KIO slave	CGI KIO වහලා සකසන්නName	0.49654757900862023	0.717262
666	Directory to scan for extra bookmarks	අමතර පිටු සලකුණු සඳහා සෙවිය යුතු බහාළුම	0.49654640138032846	0.475658
667	Install Oxygen cursors as Windows cursor schemes	Windows කර්සර රටා ලෙස ඔක්සිජන් කර්සර ස්ථාපනය කරන්නwhatsThis tooltip	0.4964934212330263	0.381753
668	Save the date/ time settings	දිනය සහ වේලා සැකසුම් සුරකින්නDescription	0.4964648759341799	0.563499
669	Digital Clock	අංකිත ඔරලෝසුවComment	0.4963588585087564	0.571429
670	Encryption controller	ගුප්තකේතන පාලකය	0.49633310505305417	0.5625
671	Write Accesses	ලිවීමේ ප්‍රවේශ	0.4962966965686064	0.433333
672	Open with & Firefox	& Firefox සමඟ විවෘත කරන්නDescription	0.49625360226491466	0.77027
673	Keyboard Repeat	යතුරුපුවරු නැවත යෙදීම	0.49624206524458714	0.394886
