	english	sinhala	Similarity score	Alignment score
574	"The window ""%2"" is not responding. It belongs to the application %1 (Process ID = %3, hostname = %4). Do you wish to terminate the application process including all of its child windows? Any unsaved data will be lost."	"""% 2"" මාතෘකාව ඇති කවුළුව ප්‍රතිචාරයක් නොදක්වයි. මෙම කවුළුව අයත් වන්නේ% 1 යෙදුමටයි (PID=% 3, hostname=% 4). ඔබ මෙම යෙදුම මර්දනය කිරීමට කැමතිද? (සියළු නොසුරැකුනු දත්ත නැතිවනු ඇත.)"	0.20663821952166472	0.458948
575	Display all windows in one list	සියළුම කවුළු එක් ලැයිස්තුවක පෙන්වන්න	0.20647346038640535	0.953125
576	Next boot: %1	(ඊලඟ ආරම්භය:% 1)	0.2064316982314267	0.478992
577	Image formats	පිංතූර සංයුති	0.20636337403630023	0.535714
578	requested family not supported for this host name	මෙම ධාරක නාමය සඳහා ඉල්ලාසිටි කුලය සහාය නොදක්වයි	0.20626797104444267	0.437917
579	%1 Bookmarks	% 1 පිටු සලකුණු	0.20625134831880132	0.71875
580	Save Menu Changes?	මෙනු වෙනස්කම් සුරකින්නද?	0.2061933277782373	0.416842
581	Add operating system name	මෙහෙයුම් පද්ධති නාමය ඇතුළත් කරන්න (y)	0.20616084515950206	0.602227
582	"This option installs KDE wallpapers into your ""My Pictures"" directory"	"මෙම අභිප්‍රේතය ඔබේ ""My Pictures"" බහාළුමට KDE තිර රූප් එක් කරයිwhatsThis tooltip"	0.20613438755117386	0.3625
583	Search the Web	අන්තර්ජාලයේ සොයන්න	0.2059882081575779	0.549123
584	This will remove the selected theme from your disk.	මෙය ඔබේ තැටියෙන් තෝරාගත් තේමාව ඉවත් කරනු ඇත.	0.20598256129869696	0.709829
585	Remove & from group	කණ්ඩායමෙන් ඉවත් කරන්න (f)	0.20593160380826703	0.361538
586	Double click on menu button:	මෙනු බොත්තම මත දෙවරක් ක්ලික් කරන්න:	0.20584234046054917	0.435824
587	Only start screen saver	තිරසුරැකුම ඇරඹීම පමණයි	0.20580758649794006	0.36413
588	Your saved session type '%1 'is not valid any more. Please select a new one, otherwise'default' will be used.	ඔබේ සුරැකි '% 1' වාරය තවදුරටත් වලංගු නොවේ. කරුණාකර නව වාරයක් තෝරන්න, එසේ නොවේනම් 'default' භාවිත වනු ඇත.	0.20579509410617902	0.622078
589	Sort users	පරිශීලකයන් පෙළගස්වන්න (t)	0.20570310641596734	0.438811
590	"Font Groups This list displays the font groups available on your system. There are 2 main types of font groups: Standard are special groups used by the font manager. %1 Custom are groups created by you. To add a font family to one of these groups simply drag it from the list of fonts, and drop onto the desired group. To remove a family from the group, drag the font onto the ""All Fonts"" group."	"අකුරු කණ්ඩායම් මෙම ලැයිස්තුව ඔබේ පද්ධතියේ පවතින අකුරු කණ්ඩායම් පෙන්වයි. ප්‍රධාන අකුරු කණ්ඩායම් දෙකක් පවතී: සම්මත යනු ගොනු කළමනාකරු විසින් යොදාගන්නා විශේෂ කණ්ඩායම් වේ.% 1 රුචි යනු ඔබ විසින් නිර්‍මාණය කල කණ්ඩායම් වේ. අකුරු කාණ්ඩයක් එයට එක් කිරීමට සරලව එය අකුරු ලැයිස්තුවට හා සුදුසු කණ්ඩායමට ඇද දමන්න. කණ්ඩායමකින් කාණ්ඩයක් ඉවත් කිරීමට, එම අකුරු ""සියළු අකුරු"" කණ්ඩායමට ඇද දමන්න."	0.20568073176445978	0.623384
591	"Users with a UID (numerical user identification) outside this range will not be listed by KDM and this setup dialog. Note that users with the UID 0 (typically root) are not affected by this and must be explicitly excluded in ""Inverse selection"" mode."	"මෙම පරාසයෙන් එපිට UID (අංකිත පරිශීලක හඳුනාගැනීම) අංක සහිත පරිශීලකයන් KDE විසින් හෝ මෙම ස්ථාපක සංවාදය තුල ලැයිස්තුගත නොවනු ඇත. UID 0 (සාමාන්‍යයෙන් රූට්) සහිත පරිශීලකයන් මෙය බල නොපාන අතර ඒවා ""ප්‍රතිලෝම තෝරාගැනීම"" ප්‍රකාරයේදී අන්තර්ගත නොවි යුතුය. UIDs"	0.2056135425264074	0.371926
592	Remove component	සංරචකයක් ඉවත් කරන්න	0.20552333487648866	0.330882
595	Could not check file system info:	ගොනු පද්ධති තොරතුරු පිරික්සිය නොහැක:	0.20543295041807141	0.350954
596	No scrollback	අපසු ස්ක්‍රෝල් කළ නොහැක	0.20541203823449905	0.497024
597	Change Profile	පැතිකඩ වෙනස් කරන්න	0.20538103550461528	0.842105
598	"Enter the site or domain name where a fake browser identification should be used. NOTE: Wildcard syntax such as \\""*,?\\ ""is NOT allowed: instead, use the top level address of a site to make generic matches; for example, if you want all KDE sites to receive a fake browser identification, you would enter. kde. org - the fake identity would then be sent to any KDE site that ends with kde. org."	"ව්‍යාජ ගවේශක අනන්‍යතාව යෙදිය යුතු අඩවිය හෝ වසම ඇතුළත් කරන්න. වැදගත්:\\ ""*,?\\"" වැනි අහඹු යෙදුම් වලංගු නොවේ: ඒ වෙනුවට සාමාන්‍ය සෙවුම් සඳහා ප්‍රධාන මට්ටම් ලිපින භාවිත කරන්න, උදාහරණයක් ලෙස ඔබට සියළු KDE අඩවි සඳහා ව්‍යාජ ගවේශක අනන්‍යතාවක් ලැබීමට ඇවැසි නම්. kde. org ඇතුළත් කරන්න එය kde. org ගෙන් අවසන් වන සියළු අඩවි සඳහා ව්‍යාජ අනන්‍යතාව යැවෙනු ඇත."	0.2053447158268682	0.528729
599	64 bit	බිට් 64	0.20534128293729736	0.401786
600	"File Associations This module allows you to choose which applications are associated with a given type of file. File types are also referred to as MIME types (MIME is an acronym which stands for ""Multipurpose Internet Mail Extensions""). A file association consists of the following: Rules for determining the MIME-type of a file, for example the filename pattern *. png, which means'all files with names that end in. png ', is associated with the MIME type ""image/ png""; A short description of the MIME-type, for example the description of the MIME type ""image/ png"" is simply'PNG image'; An icon to be used for displaying files of the given MIME-type, so that you can easily identify the type of file in a file manager or file-selection dialog (at least for the types you use often); A list of the applications which can be used to open files of the given MIME-type -- if more than one application can be used then the list is ordered by priority. You may be surprised to find that some MIME types have no associated filename patterns; in these cases, KDE is able to determine the MIME-type by directly examining the contents of the file."	"ගොනු සහයෝගීතාව මෙම මොඩියුලය ගෙනලද ගොනු වර්‍ගය කුමන යෙදුමක් සමඟ සහයෝගී වන්නේදැයි තෝරාගැනීමට ඉඩදේ ගොනු වර්‍ග MIME වර්‍ග ලෙසද හැඳින් වේ (MIME යනු ""බහුකාර්‍යය අන්තර්ජාල තැපැල් දිගු"" වේ). ගොනු සහයෝගීතාවේ පහත දෑ අඩංගු වේ: ගොනුවේ MIME- වර්‍ගය හඳුනාගැනීම සඳහා නීති උදාහරණයක් ලෙස *. png ගොනු නාම රටාව, එනම් '. png දිගුවෙන් අවසන් වන සියළුම ගොනු වල MIME වර්‍ගය ""පින්තූර/ png"" වේ; MIME- වර්‍ගයේ කෙටි හැඳින්වීමක්, උදාහරණයක් ලෙස ""පින්තූර/ png"" MIME වර්‍ගයක විස්තරය' PNG පින්තූරය 'කි; දෙනලද MIME- වර්‍ගයේ ගොනු පෙන්වීම සඳහා භාවිත වන අයිකනය, එම නිසා ඔබට ගොනු කළමනාකරුගේදී හෝ ගොනු තේරීම් සංවාද වලදී පහසුවෙන් ගොනු වර්‍ගය හඳුනා ගත හැක (අවම වශයෙන් ඔබ නිතර භාවිත කරන ගොනු වර්‍ග වත්); දෙනලද MIME- වර්‍ගයේ ගොනු විවෘත කිරීමට භාවිත කල හැකි යෙදුම් ලැයිස්තුව -- එක් යෙදුමකට වඩා එකවර තෝරාගත හැකි අතර එවිට ලැයිස්තුව ප්‍රමුඛතා පිළිවෙලට පෙළගැසේ. ඇතැම් MIME වර්‍ග ගොනු නාම රටා සමඟ කිසිඳු සහයෝගයක් නොදක්වන බව ඔබ පුදුමයට පත්කරනු ඇත; එවන් සවස්ථා වලදී, KDE හට ගොනු අන්තර්‍ගතය පිරික්සා ඍජුව MIME- වර්‍ගය හඳුනාගත හැක."	0.20532875382627935	0.336738
